id,receipt_number,store_name,store_id,ticket_amount,print_time,processing_date,created_at,updated_at,source_file_path,original_filename
1342,250729#102,DQ,307847,,2025-07-29T09:47:26,2025-07-29,2025-07-29T22:22:48.972815,2025-07-29T22:22:48.972815,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__102.json,250729__HASH__102.json
1343,250729#105,DQ,307847,,2025-07-29T09:54:12,2025-07-29,2025-07-29T22:22:48.976625,2025-07-29T22:22:48.976625,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__105.json,250729__HASH__105.json
1344,250729#106,DQ,307847,,2025-07-29T09:54:36,2025-07-29,2025-07-29T22:22:48.980236,2025-07-29T22:22:48.980236,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__106.json,250729__HASH__106.json
1345,250729#108,DQ,307847,26.00,2025-07-29T09:57:46,2025-07-29,2025-07-29T22:22:48.984191,2025-07-29T22:22:48.984191,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__108.json,250729__HASH__108.json
1346,250729#109,DQ,307847,55.00,2025-07-29T10:07:24,2025-07-29,2025-07-29T22:22:48.988130,2025-07-29T22:22:48.988130,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__109.json,250729__HASH__109.json
1347,250729#110,DQ,307847,,2025-07-29T10:18:44,2025-07-29,2025-07-29T22:22:48.991593,2025-07-29T22:22:48.991593,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__110.json,250729__HASH__110.json
1348,250729#111,DQ,307847,,2025-07-29T10:21:20,2025-07-29,2025-07-29T22:22:48.996582,2025-07-29T22:22:48.996582,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__111.json,250729__HASH__111.json
1349,250729#112,DQ,307847,,2025-07-29T10:22:04,2025-07-29,2025-07-29T22:22:49.000313,2025-07-29T22:22:49.000313,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__112.json,250729__HASH__112.json
1350,250729#115,DQ,307847,55.50,2025-07-29T10:32:02,2025-07-29,2025-07-29T22:22:49.084380,2025-07-29T22:22:49.084380,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__115.json,250729__HASH__115.json
1351,250729#116,DQ,307847,54.00,2025-07-29T10:34:40,2025-07-29,2025-07-29T22:22:49.087598,2025-07-29T22:22:49.087598,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__116.json,250729__HASH__116.json
1352,250729#117,DQ,307847,35.00,2025-07-29T10:39:16,2025-07-29,2025-07-29T22:22:49.090734,2025-07-29T22:22:49.090734,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__117.json,250729__HASH__117.json
1353,250729#118,DQ,307847,14.00,2025-07-29T10:40:50,2025-07-29,2025-07-29T22:22:49.094486,2025-07-29T22:22:49.094486,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__118.json,250729__HASH__118.json
1354,250729#120,DQ,307847,,2025-07-29T10:42:30,2025-07-29,2025-07-29T22:22:49.098264,2025-07-29T22:22:49.098264,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__120.json,250729__HASH__120.json
1355,250729#123,DQ,307847,,2025-07-29T10:49:18,2025-07-29,2025-07-29T22:22:49.101309,2025-07-29T22:22:49.101309,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__123.json,250729__HASH__123.json
1356,250729#127,DQ,307847,14.00,2025-07-29T11:18:26,2025-07-29,2025-07-29T22:22:49.104146,2025-07-29T22:22:49.104146,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__127.json,250729__HASH__127.json
1357,250729#128,DQ,307847,31.00,2025-07-29T11:24:04,2025-07-29,2025-07-29T22:22:49.107996,2025-07-29T22:22:49.107996,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__128.json,250729__HASH__128.json
1358,250729#129,DQ,307847,,2025-07-29T11:27:32,2025-07-29,2025-07-29T22:22:49.112031,2025-07-29T22:22:49.112031,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__129.json,250729__HASH__129.json
1359,250729#133,DQ,307847,,2025-07-29T11:41:40,2025-07-29,2025-07-29T22:22:49.115389,2025-07-29T22:22:49.115389,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__133.json,250729__HASH__133.json
1360,250729#134,DQ,307847,94.00,2025-07-29T11:48:02,2025-07-29,2025-07-29T22:22:49.197470,2025-07-29T22:22:49.197470,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__134.json,250729__HASH__134.json
1361,250729#135,DQ,307847,113.00,2025-07-29T11:50:22,2025-07-29,2025-07-29T22:22:49.201907,2025-07-29T22:22:49.201907,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__135.json,250729__HASH__135.json
1362,250729#137,DQ,307847,32.00,2025-07-29T12:03:02,2025-07-29,2025-07-29T22:22:49.205726,2025-07-29T22:22:49.205726,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__137.json,250729__HASH__137.json
1363,250729#138,DQ,307847,46.50,2025-07-29T12:15:08,2025-07-29,2025-07-29T22:22:49.209586,2025-07-29T22:22:49.209586,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__138.json,250729__HASH__138.json
1364,250729#13872913460,福奈特、玛奴拉,121166,48.00,2025-07-29T12:48:14,2025-07-29,2025-07-29T22:22:49.213815,2025-07-29T22:22:49.213815,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__13872913460.json,250729__HASH__13872913460.json
1365,250729#140,DQ,307847,33.00,2025-07-29T12:30:14,2025-07-29,2025-07-29T22:22:49.217738,2025-07-29T22:22:49.217738,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__140.json,250729__HASH__140.json
1366,250729#142,DQ,307847,,2025-07-29T12:34:06,2025-07-29,2025-07-29T22:22:49.221735,2025-07-29T22:22:49.221735,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__142.json,250729__HASH__142.json
1367,250729#143,DQ,307847,10.00,2025-07-29T12:45:04,2025-07-29,2025-07-29T22:22:49.225636,2025-07-29T22:22:49.225636,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__143.json,250729__HASH__143.json
1368,250729#144,DQ,307847,186.00,2025-07-29T12:55:00,2025-07-29,2025-07-29T22:22:49.229559,2025-07-29T22:22:49.229559,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__144.json,250729__HASH__144.json
1369,250729#145,DQ,307847,32.00,2025-07-29T13:00:36,2025-07-29,2025-07-29T22:22:49.234147,2025-07-29T22:22:49.234147,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__145.json,250729__HASH__145.json
1370,250729#147,DQ,307847,34.00,2025-07-29T13:04:40,2025-07-29,2025-07-29T22:22:49.368135,2025-07-29T22:22:49.368135,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__147.json,250729__HASH__147.json
1371,250729#148,DQ,307847,,2025-07-29T13:33:20,2025-07-29,2025-07-29T22:22:49.374503,2025-07-29T22:22:49.374503,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__148.json,250729__HASH__148.json
1372,250729#150,DQ,307847,101.00,2025-07-29T13:40:28,2025-07-29,2025-07-29T22:22:49.378610,2025-07-29T22:22:49.378610,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__150.json,250729__HASH__150.json
1373,250729#151,DQ,307847,56.00,2025-07-29T13:41:36,2025-07-29,2025-07-29T22:22:49.383245,2025-07-29T22:22:49.383245,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__151.json,250729__HASH__151.json
1374,250729#153,DQ,307847,28.00,2025-07-29T13:54:06,2025-07-29,2025-07-29T22:22:49.386505,2025-07-29T22:22:49.386505,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__153.json,250729__HASH__153.json
1375,250729#16120250729044,程、il colpo bis,306675,1500.00,2025-07-29T10:50:50,2025-07-29,2025-07-29T22:22:49.389847,2025-07-29T22:22:49.389847,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__16120250729044.json,250729__HASH__16120250729044.json
1376,250729#16120250729048,程、il colpo bis,306675,1500.00,2025-07-29T11:03:58,2025-07-29,2025-07-29T22:22:49.394360,2025-07-29T22:22:49.394360,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__16120250729048.json,250729__HASH__16120250729048.json
1377,250729#16120250729052,程、il colpo bis,306675,255.00,2025-07-29T11:26:20,2025-07-29,2025-07-29T22:22:49.398397,2025-07-29T22:22:49.398397,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__16120250729052.json,250729__HASH__16120250729052.json
1378,250729#16120250729059,程、il colpo bis,306675,1500.00,2025-07-29T12:00:38,2025-07-29,2025-07-29T22:22:49.401955,2025-07-29T22:22:49.401955,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__16120250729059.json,250729__HASH__16120250729059.json
1379,250729#17321359043,福奈特、玛奴拉,121166,386.00,2025-07-29T11:19:44,2025-07-29,2025-07-29T22:22:49.408350,2025-07-29T22:22:49.408350,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__17321359043.json,250729__HASH__17321359043.json
1380,250729#18621693326,福奈特、玛奴拉,121166,97.00,2025-07-29T10:41:36,2025-07-29,2025-07-29T22:22:49.613269,2025-07-29T22:22:49.613269,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__18621693326.json,250729__HASH__18621693326.json
1381,250729#2507290120032,城南往事,300663,1298.00,2025-07-29T13:26:10,2025-07-29,2025-07-29T22:22:49.617092,2025-07-29T22:22:49.617092,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507290120032.json,250729__HASH__2507290120032.json
1382,250729#2507297470017,城南往事,300663,2534.00,2025-07-29T11:23:14,2025-07-29,2025-07-29T22:22:49.620634,2025-07-29T22:22:49.620634,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507297470017.json,250729__HASH__2507297470017.json
1383,250729#2507297480018,城南往事,300663,4.00,2025-07-29T13:48:12,2025-07-29,2025-07-29T22:22:49.624987,2025-07-29T22:22:49.624987,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507297480018.json,250729__HASH__2507297480018.json
1384,250729#2507297590021,城南往事,300663,728.00,2025-07-29T12:37:14,2025-07-29,2025-07-29T22:22:49.628999,2025-07-29T22:22:49.628999,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507297590021.json,250729__HASH__2507297590021.json
1385,250729#2507298260027,城南往事,300663,3223.00,2025-07-29T12:37:12,2025-07-29,2025-07-29T22:22:49.632474,2025-07-29T22:22:49.632474,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507298260027.json,250729__HASH__2507298260027.json
1386,250729#2507298370028,城南往事,300663,509.00,2025-07-29T11:26:12,2025-07-29,2025-07-29T22:22:49.636255,2025-07-29T22:22:49.636255,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507298370028.json,250729__HASH__2507298370028.json
1387,250729#2507299370030,城南往事,300663,68.00,2025-07-29T12:04:02,2025-07-29,2025-07-29T22:22:49.639528,2025-07-29T22:22:49.639528,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507299370030.json,250729__HASH__2507299370030.json
1388,250729#2507299400031,城南往事,300663,1104.00,2025-07-29T13:35:24,2025-07-29,2025-07-29T22:22:49.643447,2025-07-29T22:22:49.643447,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__2507299400031.json,250729__HASH__2507299400031.json
1389,250729#270421,小南国,122989,631.00,2025-07-29T09:39:18,2025-07-29,2025-07-29T22:22:49.647333,2025-07-29T22:22:49.647333,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270421.json,250729__HASH__270421.json
1390,250729#270424,小南国,122989,3473.50,2025-07-29T12:09:06,2025-07-29,2025-07-29T22:22:49.719100,2025-07-29T22:22:49.719100,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270424.json,250729__HASH__270424.json
1391,250729#270426,小南国,122989,880.00,2025-07-29T11:04:34,2025-07-29,2025-07-29T22:22:49.722323,2025-07-29T22:22:49.722323,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270426.json,250729__HASH__270426.json
1392,250729#270427,小南国,122989,3537.00,2025-07-29T11:40:24,2025-07-29,2025-07-29T22:22:49.726188,2025-07-29T22:22:49.726188,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270427.json,250729__HASH__270427.json
1393,250729#270448,小南国,122989,3241.00,2025-07-29T12:41:46,2025-07-29,2025-07-29T22:22:49.729883,2025-07-29T22:22:49.729883,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270448.json,250729__HASH__270448.json
1394,250729#270453,小南国,122989,152.00,2025-07-29T11:10:28,2025-07-29,2025-07-29T22:22:49.733863,2025-07-29T22:22:49.733863,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270453.json,250729__HASH__270453.json
1395,250729#270455,小南国,122989,718.00,2025-07-29T11:54:50,2025-07-29,2025-07-29T22:22:49.737061,2025-07-29T22:22:49.737061,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270455.json,250729__HASH__270455.json
1396,250729#270459,小南国,122989,284.00,2025-07-29T11:19:52,2025-07-29,2025-07-29T22:22:49.740630,2025-07-29T22:22:49.740630,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270459.json,250729__HASH__270459.json
1397,250729#270460,小南国,122989,3183.00,2025-07-29T12:01:46,2025-07-29,2025-07-29T22:22:49.745432,2025-07-29T22:22:49.745432,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270460.json,250729__HASH__270460.json
1398,250729#270472,小南国,122989,995.00,2025-07-29T11:46:56,2025-07-29,2025-07-29T22:22:49.749122,2025-07-29T22:22:49.749122,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270472.json,250729__HASH__270472.json
1399,250729#270473,小南国,122989,1021.00,2025-07-29T11:16:30,2025-07-29,2025-07-29T22:22:49.752333,2025-07-29T22:22:49.752333,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270473.json,250729__HASH__270473.json
1400,250729#270475,小南国,122989,278.00,2025-07-29T12:13:58,2025-07-29,2025-07-29T22:22:50.024358,2025-07-29T22:22:50.024358,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270475.json,250729__HASH__270475.json
1401,250729#270477,小南国,122989,284.00,2025-07-29T12:09:52,2025-07-29,2025-07-29T22:22:50.028309,2025-07-29T22:22:50.028309,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270477.json,250729__HASH__270477.json
1402,250729#270489,小南国,122989,426.00,2025-07-29T13:04:20,2025-07-29,2025-07-29T22:22:50.031605,2025-07-29T22:22:50.031605,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__270489.json,250729__HASH__270489.json
1403,250729#286987,eat n work,302596,794.00,2025-07-29T10:22:36,2025-07-29,2025-07-29T22:22:50.034789,2025-07-29T22:22:50.034789,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286987.json,250729__HASH__286987.json
1404,250729#286988,eat n work,302596,673.00,2025-07-29T12:03:14,2025-07-29,2025-07-29T22:22:50.038033,2025-07-29T22:22:50.038033,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286988.json,250729__HASH__286988.json
1405,250729#286989,eat n work,302596,942.00,2025-07-29T10:51:08,2025-07-29,2025-07-29T22:22:50.040986,2025-07-29T22:22:50.040986,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286989.json,250729__HASH__286989.json
1406,250729#286991,eat n work,302596,1353.00,2025-07-29T12:36:06,2025-07-29,2025-07-29T22:22:50.044650,2025-07-29T22:22:50.044650,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286991.json,250729__HASH__286991.json
1407,250729#286992,eat n work,302596,2279.00,2025-07-29T12:21:54,2025-07-29,2025-07-29T22:22:50.048192,2025-07-29T22:22:50.048192,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286992.json,250729__HASH__286992.json
1408,250729#286994,eat n work,302596,1158.00,2025-07-29T11:44:22,2025-07-29,2025-07-29T22:22:50.051763,2025-07-29T22:22:50.051763,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286994.json,250729__HASH__286994.json
1409,250729#286995,eat n work,302596,1288.00,2025-07-29T10:42:16,2025-07-29,2025-07-29T22:22:50.054961,2025-07-29T22:22:50.054961,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286995.json,250729__HASH__286995.json
1410,250729#286996,eat n work,302596,2477.00,2025-07-29T12:50:44,2025-07-29,2025-07-29T22:22:50.132225,2025-07-29T22:22:50.132225,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286996.json,250729__HASH__286996.json
1411,250729#286998,eat n work,302596,1988.00,2025-07-29T11:31:30,2025-07-29,2025-07-29T22:22:50.136002,2025-07-29T22:22:50.136002,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286998.json,250729__HASH__286998.json
1412,250729#286999,eat n work,302596,1929.00,2025-07-29T11:53:30,2025-07-29,2025-07-29T22:22:50.140056,2025-07-29T22:22:50.140056,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__286999.json,250729__HASH__286999.json
1413,250729#287000,eat n work,302596,354.00,2025-07-29T11:50:56,2025-07-29,2025-07-29T22:22:50.143113,2025-07-29T22:22:50.143113,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287000.json,250729__HASH__287000.json
1414,250729#287001,eat n work,302596,1426.00,2025-07-29T11:48:22,2025-07-29,2025-07-29T22:22:50.146448,2025-07-29T22:22:50.146448,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287001.json,250729__HASH__287001.json
1415,250729#287004,eat n work,302596,1403.00,2025-07-29T11:19:08,2025-07-29,2025-07-29T22:22:50.149787,2025-07-29T22:22:50.149787,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287004.json,250729__HASH__287004.json
1416,250729#287005,eat n work,302596,5139.00,2025-07-29T13:58:20,2025-07-29,2025-07-29T22:22:50.152837,2025-07-29T22:22:50.152837,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287005.json,250729__HASH__287005.json
1417,250729#287006,eat n work,302596,922.00,2025-07-29T11:40:16,2025-07-29,2025-07-29T22:22:50.156589,2025-07-29T22:22:50.156589,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287006.json,250729__HASH__287006.json
1418,250729#287007,eat n work,302596,1018.00,2025-07-29T12:16:54,2025-07-29,2025-07-29T22:22:50.159939,2025-07-29T22:22:50.159939,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287007.json,250729__HASH__287007.json
1419,250729#287009,eat n work,302596,712.00,2025-07-29T13:22:26,2025-07-29,2025-07-29T22:22:50.163558,2025-07-29T22:22:50.163558,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287009.json,250729__HASH__287009.json
1420,250729#287010,eat n work,302596,470.00,2025-07-29T11:56:32,2025-07-29,2025-07-29T22:22:50.236849,2025-07-29T22:22:50.236849,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287010.json,250729__HASH__287010.json
1421,250729#287011,eat n work,302596,928.00,2025-07-29T11:53:00,2025-07-29,2025-07-29T22:22:50.240997,2025-07-29T22:22:50.240997,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287011.json,250729__HASH__287011.json
1422,250729#287013,eat n work,302596,1718.00,2025-07-29T13:23:42,2025-07-29,2025-07-29T22:22:50.245726,2025-07-29T22:22:50.245726,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287013.json,250729__HASH__287013.json
1423,250729#287014,eat n work,302596,214.00,2025-07-29T11:59:12,2025-07-29,2025-07-29T22:22:50.249239,2025-07-29T22:22:50.249239,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287014.json,250729__HASH__287014.json
1424,250729#287015,eat n work,302596,2156.00,2025-07-29T13:18:12,2025-07-29,2025-07-29T22:22:50.253147,2025-07-29T22:22:50.253147,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287015.json,250729__HASH__287015.json
1425,250729#287016,eat n work,302596,706.00,2025-07-29T13:19:18,2025-07-29,2025-07-29T22:22:50.257450,2025-07-29T22:22:50.257450,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287016.json,250729__HASH__287016.json
1426,250729#287017,eat n work,302596,624.00,2025-07-29T12:29:58,2025-07-29,2025-07-29T22:22:50.261367,2025-07-29T22:22:50.261367,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287017.json,250729__HASH__287017.json
1427,250729#287018,eat n work,302596,196.00,2025-07-29T12:24:26,2025-07-29,2025-07-29T22:22:50.265943,2025-07-29T22:22:50.265943,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287018.json,250729__HASH__287018.json
1428,250729#287019,eat n work,302596,598.00,2025-07-29T11:58:06,2025-07-29,2025-07-29T22:22:50.270054,2025-07-29T22:22:50.270054,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287019.json,250729__HASH__287019.json
1429,250729#287020,eat n work,302596,2750.00,2025-07-29T13:48:44,2025-07-29,2025-07-29T22:22:50.276941,2025-07-29T22:22:50.276941,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287020.json,250729__HASH__287020.json
1430,250729#287021,eat n work,302596,174.00,2025-07-29T12:48:18,2025-07-29,2025-07-29T22:22:50.350713,2025-07-29T22:22:50.350713,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287021.json,250729__HASH__287021.json
1431,250729#287023,eat n work,302596,176.00,2025-07-29T12:51:12,2025-07-29,2025-07-29T22:22:50.354661,2025-07-29T22:22:50.354661,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287023.json,250729__HASH__287023.json
1432,250729#287024,eat n work,302596,246.00,2025-07-29T12:50:46,2025-07-29,2025-07-29T22:22:50.358269,2025-07-29T22:22:50.358269,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287024.json,250729__HASH__287024.json
1433,250729#287025,eat n work,302596,312.00,2025-07-29T13:05:22,2025-07-29,2025-07-29T22:22:50.361904,2025-07-29T22:22:50.361904,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287025.json,250729__HASH__287025.json
1434,250729#287026,eat n work,302596,1350.00,2025-07-29T13:21:08,2025-07-29,2025-07-29T22:22:50.365356,2025-07-29T22:22:50.365356,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287026.json,250729__HASH__287026.json
1435,250729#287029,eat n work,302596,604.00,2025-07-29T13:19:54,2025-07-29,2025-07-29T22:22:50.368483,2025-07-29T22:22:50.368483,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287029.json,250729__HASH__287029.json
1436,250729#287034,eat n work,302596,522.00,2025-07-29T13:21:42,2025-07-29,2025-07-29T22:22:50.371960,2025-07-29T22:22:50.371960,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287034.json,250729__HASH__287034.json
1437,250729#287035,eat n work,302596,1857.00,2025-07-29T13:46:30,2025-07-29,2025-07-29T22:22:50.375964,2025-07-29T22:22:50.375964,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287035.json,250729__HASH__287035.json
1438,250729#287036,eat n work,302596,206.00,2025-07-29T13:28:38,2025-07-29,2025-07-29T22:22:50.380018,2025-07-29T22:22:50.380018,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287036.json,250729__HASH__287036.json
1439,250729#287039,eat n work,302596,632.00,2025-07-29T14:19:44,2025-07-29,2025-07-29T22:22:50.384091,2025-07-29T22:22:50.384091,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287039.json,250729__HASH__287039.json
1440,250729#287041,eat n work,302596,176.00,2025-07-29T14:01:46,2025-07-29,2025-07-29T22:22:50.859456,2025-07-29T22:22:50.859456,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287041.json,250729__HASH__287041.json
1441,250729#287042,eat n work,302596,,2025-07-29T13:38:46,2025-07-29,2025-07-29T22:22:50.863869,2025-07-29T22:22:50.863869,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287042.json,250729__HASH__287042.json
1442,250729#287043,eat n work,302596,720.00,2025-07-29T13:38:30,2025-07-29,2025-07-29T22:22:50.868874,2025-07-29T22:22:50.868874,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__287043.json,250729__HASH__287043.json
1443,250729#51,米村拌饭-堂食,306305-a01,34.90,2025-07-29T03:48:00,2025-07-29,2025-07-29T22:22:50.873587,2025-07-29T22:22:50.873587,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__51.json,250729__HASH__51.json
1444,250729#554,LINLEE,305215,9.90,2025-07-29T09:53:35,2025-07-29,2025-07-29T22:22:50.877412,2025-07-29T22:22:50.877412,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__554.json,250729__HASH__554.json
1445,250729#557,LINLEE,305215,24.00,2025-07-29T10:12:38,2025-07-29,2025-07-29T22:22:50.881527,2025-07-29T22:22:50.881527,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__557.json,250729__HASH__557.json
1446,250729#558,LINLEE,305215,64.00,2025-07-29T10:15:42,2025-07-29,2025-07-29T22:22:50.885617,2025-07-29T22:22:50.885617,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__558.json,250729__HASH__558.json
1447,250729#559,LINLEE,305215,23.00,2025-07-29T10:47:14,2025-07-29,2025-07-29T22:22:50.889447,2025-07-29T22:22:50.889447,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__559.json,250729__HASH__559.json
1448,250729#560,LINLEE,305215,36.00,2025-07-29T11:00:55,2025-07-29,2025-07-29T22:22:50.893118,2025-07-29T22:22:50.893118,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__560.json,250729__HASH__560.json
1449,250729#561,LINLEE,305215,17.00,2025-07-29T11:40:41,2025-07-29,2025-07-29T22:22:50.896885,2025-07-29T22:22:50.896885,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__561.json,250729__HASH__561.json
1450,250729#562,LINLEE,305215,17.00,2025-07-29T12:08:29,2025-07-29,2025-07-29T22:22:51.041618,2025-07-29T22:22:51.041618,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__562.json,250729__HASH__562.json
1451,250729#563,LINLEE,305215,40.00,2025-07-29T12:29:55,2025-07-29,2025-07-29T22:22:51.045218,2025-07-29T22:22:51.045218,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__563.json,250729__HASH__563.json
1452,250729#564,LINLEE,305215,,2025-07-29T12:36:23,2025-07-29,2025-07-29T22:22:51.048634,2025-07-29T22:22:51.048634,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__564.json,250729__HASH__564.json
1453,250729#565,LINLEE,305215,,2025-07-29T12:37:03,2025-07-29,2025-07-29T22:22:51.052183,2025-07-29T22:22:51.052183,C:\Point Detection\worker\data\converted_tz\2025-07-29\250729__HASH__565.json,250729__HASH__565.json
